date,Thu,Jun,11,11:40:25,am,2015,,,,,,,,,,,,,,,2
6619.723216,1,402,Rx,d,8,0D,6D,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7917
6619.923214,1,402,Rx,d,8,0D,6D,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7917
6620.123205,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6620.323202,1,402,Rx,d,8,0D,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7917
6620.523196,1,402,Rx,d,8,0D,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7917
6620.723187,1,402,Rx,d,8,0D,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7917
6620.923184,1,402,Rx,d,8,0E,6D,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7918
6621.123178,1,402,Rx,d,8,0D,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7917
6621.323172,1,402,Rx,d,8,0E,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6621.523165,1,402,Rx,d,8,0E,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6621.723161,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6621.923157,1,402,Rx,d,8,0E,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6622.12315,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6622.323146,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6622.52314,1,402,Rx,d,8,0E,6D,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7918
6622.723133,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6622.923131,1,402,Rx,d,8,0D,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7917
6623.123125,1,402,Rx,d,8,0D,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7917
6623.32312,1,402,Rx,d,8,0E,6D,0,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.7918
6623.52311,1,402,Rx,d,8,0E,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6623.723108,1,402,Rx,d,8,0E,6D,0,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.7918
6623.923102,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6624.123097,1,402,Rx,d,8,0E,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6624.32309,1,402,Rx,d,8,0E,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6624.523083,1,402,Rx,d,8,0E,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6624.72308,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6624.923075,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6625.123067,1,402,Rx,d,8,0F,6D,2,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7919
6625.323062,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6625.523056,1,402,Rx,d,8,0E,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6625.723055,1,402,Rx,d,8,0F,6D,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7919
6625.923046,1,402,Rx,d,8,0E,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7918
6626.123044,1,402,Rx,d,8,0F,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7919
6626.323034,1,402,Rx,d,8,0E,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6626.523028,1,402,Rx,d,8,0F,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7919
6626.723025,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6626.923021,1,402,Rx,d,8,0F,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7919
6627.123014,1,402,Rx,d,8,0F,6D,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.7919
6627.32301,1,402,Rx,d,8,0E,6D,0,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.7918
6627.523003,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6627.722997,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6627.922993,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6628.122986,1,402,Rx,d,8,10,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6628.322984,1,402,Rx,d,8,10,6D,1,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.792
6628.522976,1,402,Rx,d,8,10,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6628.722975,1,402,Rx,d,8,10,6D,1,0,1,0,1,0,Length,=,240000,BitCount,=,124,,2.792
6628.922967,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6629.122962,1,402,Rx,d,8,0F,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7919
6629.322957,1,402,Rx,d,8,10,6D,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.792
6629.522946,1,402,Rx,d,8,0E,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7918
6629.722947,1,402,Rx,d,8,10,6D,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.792
6629.922936,1,402,Rx,d,8,0F,6D,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7919
6630.122935,1,402,Rx,d,8,11,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6630.322926,1,402,Rx,d,8,10,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6630.522921,1,402,Rx,d,8,10,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6630.72292,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6630.922912,1,402,Rx,d,8,0F,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7919
6631.122906,1,402,Rx,d,8,10,6D,0,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.792
6631.322897,1,402,Rx,d,8,11,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6631.522896,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6631.722891,1,402,Rx,d,8,11,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6631.922886,1,402,Rx,d,8,10,6D,0,0,1,0,1,0,Length,=,238000,BitCount,=,123,,2.792
6632.12288,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6632.32287,1,402,Rx,d,8,11,6D,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6632.522871,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6632.72286,1,402,Rx,d,8,11,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6632.922859,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6633.12285,1,402,Rx,d,8,0F,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7919
6633.322844,1,402,Rx,d,8,10,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6633.522842,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6633.722835,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6633.922831,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6634.122825,1,402,Rx,d,8,11,6D,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6634.322823,1,402,Rx,d,8,10,6D,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.792
6634.522816,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6634.72281,1,402,Rx,d,8,10,6D,1,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.792
6634.922804,1,402,Rx,d,8,11,6D,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6635.1228,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6635.322795,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6635.522785,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6635.722782,1,402,Rx,d,8,11,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6635.922776,1,402,Rx,d,8,11,6D,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6636.122769,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6636.322766,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6636.522755,1,402,Rx,d,8,11,6D,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6636.722752,1,402,Rx,d,8,10,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6636.922752,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6637.122744,1,402,Rx,d,8,10,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.792
6637.32274,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6637.522731,1,402,Rx,d,8,10,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.792
6637.722728,1,402,Rx,d,8,12,6D,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7922
6637.922722,1,402,Rx,d,8,11,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6638.122715,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6638.322712,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6638.522701,1,402,Rx,d,8,12,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6638.722698,1,402,Rx,d,8,12,6D,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.7922
6638.922695,1,402,Rx,d,8,11,6D,0,0,0,0,0,0,Length,=,240000,BitCount,=,124,,2.7921
6639.122687,1,402,Rx,d,8,12,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6639.32268,1,402,Rx,d,8,12,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6639.522673,1,402,Rx,d,8,11,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6639.722672,1,402,Rx,d,8,12,6D,0,0,0,0,2,0,Length,=,238000,BitCount,=,123,,2.7922
6639.922663,1,402,Rx,d,8,12,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6640.122661,1,402,Rx,d,8,11,6D,0,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7921
6640.322652,1,402,Rx,d,8,12,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6640.522649,1,402,Rx,d,8,12,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6640.722642,1,402,Rx,d,8,11,6D,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7921
6640.922637,1,402,Rx,d,8,12,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6641.122632,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6641.322627,1,402,Rx,d,8,13,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6641.522622,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6641.722617,1,402,Rx,d,8,13,6D,2,0,1,0,1,0,Length,=,238000,BitCount,=,123,,2.7923
6641.92261,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6642.122605,1,402,Rx,d,8,12,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6642.3226,1,402,Rx,d,8,12,6D,1,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.7922
6642.522593,1,402,Rx,d,8,13,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6642.722588,1,402,Rx,d,8,12,6D,2,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6642.922583,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6643.122577,1,402,Rx,d,8,12,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6643.322574,1,402,Rx,d,8,12,6D,1,0,1,0,0,0,Length,=,238000,BitCount,=,123,,2.7922
6643.522565,1,402,Rx,d,8,13,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7923
6643.722563,1,402,Rx,d,8,12,6D,0,0,2,0,0,0,Length,=,238000,BitCount,=,123,,2.7922
6643.922557,1,402,Rx,d,8,13,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6644.12255,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6644.322542,1,402,Rx,d,8,13,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7923
6644.52254,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6644.722533,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6644.922526,1,402,Rx,d,8,13,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7923
6645.122523,1,402,Rx,d,8,12,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6645.322518,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6645.522511,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6645.722507,1,402,Rx,d,8,13,6D,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7923
6645.922503,1,402,Rx,d,8,13,6D,2,0,0,0,1,0,Length,=,238000,BitCount,=,123,,2.7923
6646.122497,1,402,Rx,d,8,13,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6646.322493,1,402,Rx,d,8,13,6D,2,0,1,0,1,0,Length,=,238000,BitCount,=,123,,2.7923
6646.522484,1,402,Rx,d,8,13,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6646.72248,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6646.922472,1,402,Rx,d,8,12,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7922
6647.122469,1,402,Rx,d,8,13,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6647.322463,1,402,Rx,d,8,13,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6647.522458,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6647.722451,1,402,Rx,d,8,13,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6647.922447,1,402,Rx,d,8,13,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6648.122442,1,402,Rx,d,8,12,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7922
6648.322436,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6648.522433,1,402,Rx,d,8,14,6D,0,0,0,0,1,0,Length,=,240000,BitCount,=,124,,2.7924
6648.722423,1,402,Rx,d,8,14,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7924
6648.922423,1,402,Rx,d,8,14,6D,0,0,0,0,1,0,Length,=,240000,BitCount,=,124,,2.7924
6649.122413,1,402,Rx,d,8,14,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6649.322408,1,402,Rx,d,8,14,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6649.522404,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6649.722398,1,402,Rx,d,8,13,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7923
6649.922393,1,402,Rx,d,8,14,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6650.12239,1,402,Rx,d,8,14,6D,0,0,0,0,1,0,Length,=,240000,BitCount,=,124,,2.7924
6650.322385,1,402,Rx,d,8,14,6D,0,0,1,0,1,0,Length,=,240000,BitCount,=,124,,2.7924
6650.522374,1,402,Rx,d,8,15,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7925
6650.722371,1,402,Rx,d,8,14,6D,2,0,2,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6650.922364,1,402,Rx,d,8,15,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6651.122361,1,402,Rx,d,8,14,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7924
6651.322351,1,402,Rx,d,8,14,6D,2,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7924
6651.522349,1,402,Rx,d,8,14,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6651.722343,1,402,Rx,d,8,14,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6651.922338,1,402,Rx,d,8,14,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6652.122333,1,402,Rx,d,8,15,6D,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7925
6652.32233,1,402,Rx,d,8,14,6D,0,0,0,0,1,0,Length,=,240000,BitCount,=,124,,2.7924
6652.52232,1,402,Rx,d,8,15,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7925
6652.722316,1,402,Rx,d,8,15,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6652.922311,1,402,Rx,d,8,15,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6653.122305,1,402,Rx,d,8,15,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6653.322297,1,402,Rx,d,8,15,6D,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7925
6653.522295,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6653.722288,1,402,Rx,d,8,14,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6653.922286,1,402,Rx,d,8,14,6D,1,0,1,0,1,0,Length,=,238000,BitCount,=,123,,2.7924
6654.12228,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6654.322271,1,402,Rx,d,8,15,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7925
6654.522266,1,402,Rx,d,8,14,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6654.72226,1,402,Rx,d,8,15,6D,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7925
6654.922255,1,402,Rx,d,8,15,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6655.122253,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6655.322245,1,402,Rx,d,8,14,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6655.522238,1,402,Rx,d,8,15,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7925
6655.722235,1,402,Rx,d,8,14,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7924
6655.92223,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6656.122225,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6656.322218,1,402,Rx,d,8,15,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6656.522213,1,402,Rx,d,8,15,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6656.722205,1,402,Rx,d,8,15,6D,1,0,2,0,0,0,Length,=,234000,BitCount,=,121,,2.7925
6656.922203,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6657.122196,1,402,Rx,d,8,15,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6657.322192,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6657.522186,1,402,Rx,d,8,15,6D,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6657.722181,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6657.922175,1,402,Rx,d,8,15,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6658.122164,1,402,Rx,d,8,15,6D,1,0,2,0,1,0,Length,=,232000,BitCount,=,120,,2.7925
6658.322166,1,402,Rx,d,8,15,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7925
6658.52216,1,402,Rx,d,8,16,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7926
6658.722151,1,402,Rx,d,8,15,6D,0,0,2,0,0,0,Length,=,236000,BitCount,=,122,,2.7925
6658.922147,1,402,Rx,d,8,16,6D,0,0,2,0,1,0,Length,=,236000,BitCount,=,122,,2.7926
6659.122141,1,402,Rx,d,8,16,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7926
6659.322135,1,402,Rx,d,8,16,6D,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.7926
6659.522129,1,402,Rx,d,8,16,6D,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7926
6659.722126,1,402,Rx,d,8,16,6D,0,0,0,0,1,0,Length,=,236000,BitCount,=,122,,2.7926
6659.922118,1,402,Rx,d,8,16,6D,2,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7926
6660.122114,1,402,Rx,d,8,17,6D,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6660.322109,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6660.522106,1,402,Rx,d,8,16,6D,0,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7926
6660.722096,1,402,Rx,d,8,16,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7926
6660.922091,1,402,Rx,d,8,16,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7926
6661.122089,1,402,Rx,d,8,16,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7926
6661.32208,1,402,Rx,d,8,18,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7928
6661.522075,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6661.72207,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6661.922063,1,402,Rx,d,8,17,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7927
6662.12206,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6662.322053,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6662.522048,1,402,Rx,d,8,16,6D,0,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7926
6662.722043,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6662.922037,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6663.122031,1,402,Rx,d,8,17,6D,0,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7927
6663.322026,1,402,Rx,d,8,17,6D,1,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6663.522021,1,402,Rx,d,8,18,6D,2,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7928
6663.722013,1,402,Rx,d,8,18,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7928
6663.922011,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6664.122002,1,402,Rx,d,8,17,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7927
6664.322,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6664.521994,1,402,Rx,d,8,16,6D,0,0,1,0,0,0,Length,=,236000,BitCount,=,122,,2.7926
6664.721989,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6664.921983,1,402,Rx,d,8,17,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6665.121976,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6665.32197,1,402,Rx,d,8,16,6D,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7926
6665.521964,1,402,Rx,d,8,18,6D,1,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7928
6665.721964,1,402,Rx,d,8,16,6D,1,0,0,0,0,0,Length,=,238000,BitCount,=,123,,2.7926
6665.921953,1,402,Rx,d,8,18,6D,1,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7928
6666.12195,1,402,Rx,d,8,17,6D,1,0,1,0,1,0,Length,=,236000,BitCount,=,122,,2.7927
6666.321944,1,402,Rx,d,8,18,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7928
6666.521937,1,402,Rx,d,8,18,6D,1,0,1,0,1,0,Length,=,234000,BitCount,=,121,,2.7928
6666.721934,1,402,Rx,d,8,18,6D,1,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7928
6666.921929,1,402,Rx,d,8,18,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7928
6667.121923,1,402,Rx,d,8,17,6D,0,0,0,0,0,0,Length,=,236000,BitCount,=,122,,2.7927
6667.321916,1,402,Rx,d,8,17,6D,0,0,0,0,1,0,Length,=,234000,BitCount,=,121,,2.7927
6667.521911,1,402,Rx,d,8,18,6D,0,0,1,0,0,0,Length,=,234000,BitCount,=,121,,2.7928
