time,ms,voltage,badData,segId, 
Wed Jun 25 13:39:51 EDT 2014,1403717991112.00,127.122,0,2, 
Wed Jun 25 13:39:55 EDT 2014,1403717995112.00,127.19,0,2, 
Wed Jun 25 13:39:56 EDT 2014,1403717996112.00,127.049,0,2, 
Wed Jun 25 13:39:58 EDT 2014,1403717998112.00,127.018,0,2, 
Wed Jun 25 13:39:59 EDT 2014,1403717999112.00,126.943,0,2, 
Wed Jun 25 13:40:01 EDT 2014,1403718001112.00,126.89,0,2, 
Wed Jun 25 13:40:02 EDT 2014,1403718002112.00,126.771,0,2, 
Wed Jun 25 13:40:08 EDT 2014,1403718008112.00,126.837,0,2, 
Wed Jun 25 13:40:10 EDT 2014,1403718010112.00,126.823,0,2, 
Wed Jun 25 13:40:11 EDT 2014,1403718011112.00,126.807,0,3, 
Wed Jun 25 13:40:13 EDT 2014,1403718013112.00,126.841,0,3, 
Wed Jun 25 13:40:14 EDT 2014,1403718014112.00,126.859,0,3, 
Wed Jun 25 13:40:16 EDT 2014,1403718016112.00,126.812,0,3, 
Wed Jun 25 13:40:18 EDT 2014,1403718018112.00,126.631,0,3, 
Wed Jun 25 13:40:19 EDT 2014,1403718019112.00,126.43,0,3, 
Wed Jun 25 13:40:20 EDT 2014,1403718020112.00,126.333,0,3, 
Wed Jun 25 13:40:22 EDT 2014,1403718022112.00,126.322,0,3, 
Wed Jun 25 13:40:24 EDT 2014,1403718024112.00,126.401,0,3, 
Wed Jun 25 13:40:25 EDT 2014,1403718025112.00,126.532,0,3, 
Wed Jun 25 13:40:26 EDT 2014,1403718026112.00,126.606,0,3, 
Wed Jun 25 13:40:28 EDT 2014,1403718028112.00,126.614,0,3, 
Wed Jun 25 13:40:29 EDT 2014,1403718029112.00,126.668,0,3, 
Wed Jun 25 13:40:32 EDT 2014,1403718032112.00,126.617,0,3, 
Wed Jun 25 13:40:34 EDT 2014,1403718034112.00,126.544,0,3, 
Wed Jun 25 13:40:35 EDT 2014,1403718035112.00,126.417,0,3, 
Wed Jun 25 13:40:36 EDT 2014,1403718036112.00,126.415,0,3, 
Wed Jun 25 13:40:37 EDT 2014,1403718037112.00,126.292,0,3, 
Wed Jun 25 13:40:40 EDT 2014,1403718040112.00,126.449,0,3, 
Wed Jun 25 13:40:41 EDT 2014,1403718041112.00,126.498,0,3, 
Wed Jun 25 13:40:43 EDT 2014,1403718043112.00,126.428,0,3, 
Wed Jun 25 13:40:46 EDT 2014,1403718046112.00,126.477,0,3, 
Wed Jun 25 13:40:47 EDT 2014,1403718047112.00,126.571,0,3, 
Wed Jun 25 13:40:50 EDT 2014,1403718050112.00,126.58,0,3, 
Wed Jun 25 13:40:51 EDT 2014,1403718051112.00,126.633,0,3, 
Wed Jun 25 13:40:52 EDT 2014,1403718052112.00,126.739,0,3, 
Wed Jun 25 13:40:53 EDT 2014,1403718053112.00,126.722,0,3, 
Wed Jun 25 13:40:54 EDT 2014,1403718054112.00,126.773,0,3, 
Wed Jun 25 13:40:55 EDT 2014,1403718055112.00,126.756,0,3, 
Wed Jun 25 13:40:57 EDT 2014,1403718057112.00,126.777,0,3, 
Wed Jun 25 13:41:00 EDT 2014,1403718060112.00,126.708,0,3, 
Wed Jun 25 13:41:01 EDT 2014,1403718061112.00,126.656,0,3, 
Wed Jun 25 13:41:03 EDT 2014,1403718063112.00,126.663,0,3, 
Wed Jun 25 13:41:05 EDT 2014,1403718065112.00,126.729,0,3, 
Wed Jun 25 13:41:06 EDT 2014,1403718066112.00,126.794,0,3, 
Wed Jun 25 13:41:08 EDT 2014,1403718068112.00,126.512,0,3, 
Wed Jun 25 13:41:11 EDT 2014,1403718071112.00,126.735,0,3, 
Wed Jun 25 13:41:13 EDT 2014,1403718073112.00,126.68,0,3, 
Wed Jun 25 13:41:14 EDT 2014,1403718074112.00,126.623,0,3, 
Wed Jun 25 13:41:15 EDT 2014,1403718075112.00,126.571,0,3, 
Wed Jun 25 13:41:17 EDT 2014,1403718077112.00,126.564,0,3, 
Wed Jun 25 13:41:19 EDT 2014,1403718079112.00,126.583,0,3, 
Wed Jun 25 13:41:20 EDT 2014,1403718080112.00,126.652,0,3, 
Wed Jun 25 13:41:21 EDT 2014,1403718081112.00,126.579,0,3, 
Wed Jun 25 13:41:23 EDT 2014,1403718083112.00,126.699,0,3, 
Wed Jun 25 13:41:24 EDT 2014,1403718084112.00,126.709,0,3, 
Wed Jun 25 13:41:26 EDT 2014,1403718086112.00,126.71,0,3, 
Wed Jun 25 13:41:27 EDT 2014,1403718087112.00,126.709,0,3, 
Wed Jun 25 13:41:28 EDT 2014,1403718088112.00,126.661,0,3, 
Wed Jun 25 13:41:29 EDT 2014,1403718089112.00,126.661,0,3, 
Wed Jun 25 13:41:33 EDT 2014,1403718093112.00,126.573,0,3, 
Wed Jun 25 13:41:34 EDT 2014,1403718094112.00,126.449,0,3, 
Wed Jun 25 13:41:35 EDT 2014,1403718095112.00,126.459,0,3, 
Wed Jun 25 13:41:36 EDT 2014,1403718096112.00,126.417,0,3, 
Wed Jun 25 13:41:37 EDT 2014,1403718097112.00,126.405,0,3, 
Wed Jun 25 13:41:39 EDT 2014,1403718099112.00,126.384,0,3, 
Wed Jun 25 13:41:40 EDT 2014,1403718100112.00,126.378,0,3, 
Wed Jun 25 13:41:41 EDT 2014,1403718101112.00,126.476,0,3, 
Wed Jun 25 13:41:43 EDT 2014,1403718103112.00,126.456,0,3, 
Wed Jun 25 13:41:44 EDT 2014,1403718104112.00,126.535,0,3, 
Wed Jun 25 13:41:45 EDT 2014,1403718105112.00,126.651,0,3, 
Wed Jun 25 13:41:46 EDT 2014,1403718106112.00,126.644,0,3, 
Wed Jun 25 13:41:47 EDT 2014,1403718107112.00,126.711,0,3, 
Wed Jun 25 13:41:49 EDT 2014,1403718109112.00,126.672,0,3, 
Wed Jun 25 13:41:50 EDT 2014,1403718110112.00,126.61,0,2, 
Wed Jun 25 13:41:51 EDT 2014,1403718111112.00,126.628,0,2, 
Wed Jun 25 13:41:52 EDT 2014,1403718112112.00,126.482,0,2, 
Wed Jun 25 13:41:53 EDT 2014,1403718113112.00,126.557,0,2, 
Wed Jun 25 13:41:54 EDT 2014,1403718114112.00,126.551,0,2, 
Wed Jun 25 13:41:56 EDT 2014,1403718116112.00,126.53,0,4, 
Wed Jun 25 13:41:58 EDT 2014,1403718118112.00,126.524,0,4, 
Wed Jun 25 13:41:59 EDT 2014,1403718119112.00,126.576,0,4, 
Wed Jun 25 13:42:01 EDT 2014,1403718121112.00,126.618,0,4, 
Wed Jun 25 13:42:03 EDT 2014,1403718123112.00,126.688,0,4, 
Wed Jun 25 13:42:04 EDT 2014,1403718124112.00,126.674,0,4, 
Wed Jun 25 13:42:05 EDT 2014,1403718125112.00,126.651,0,4, 
Wed Jun 25 13:42:08 EDT 2014,1403718128112.00,126.616,0,4, 
Wed Jun 25 13:42:09 EDT 2014,1403718129112.00,126.466,0,4, 
Wed Jun 25 13:42:10 EDT 2014,1403718130112.00,126.51,0,4, 
Wed Jun 25 13:42:11 EDT 2014,1403718131112.00,126.434,0,4, 
Wed Jun 25 13:42:12 EDT 2014,1403718132112.00,126.42,0,4, 
Wed Jun 25 13:42:13 EDT 2014,1403718133112.00,126.395,0,4, 
Wed Jun 25 13:42:14 EDT 2014,1403718134112.00,126.372,0,4, 
Wed Jun 25 13:42:15 EDT 2014,1403718135112.00,126.338,0,4, 
Wed Jun 25 13:42:16 EDT 2014,1403718136112.00,126.362,0,4, 
Wed Jun 25 13:42:17 EDT 2014,1403718137112.00,126.375,0,4, 
Wed Jun 25 13:42:18 EDT 2014,1403718138112.00,126.353,0,4, 
Wed Jun 25 13:42:19 EDT 2014,1403718139112.00,126.3,0,4, 
Wed Jun 25 13:42:21 EDT 2014,1403718141112.00,126.486,0,4, 
Wed Jun 25 13:42:22 EDT 2014,1403718142112.00,126.535,0,4, 
Wed Jun 25 13:42:23 EDT 2014,1403718143112.00,126.424,0,4, 
Wed Jun 25 13:42:24 EDT 2014,1403718144112.00,126.511,0,4, 
Wed Jun 25 13:42:25 EDT 2014,1403718145112.00,126.437,0,4, 
Wed Jun 25 13:42:26 EDT 2014,1403718146112.00,126.477,0,4, 
Wed Jun 25 13:42:28 EDT 2014,1403718148112.00,126.477,0,4, 
Wed Jun 25 13:42:29 EDT 2014,1403718149112.00,126.529,0,4, 
Wed Jun 25 13:42:30 EDT 2014,1403718150112.00,126.528,0,4, 
Wed Jun 25 13:42:31 EDT 2014,1403718151112.00,126.452,0,4, 
Wed Jun 25 13:42:32 EDT 2014,1403718152112.00,126.493,0,1, 
Wed Jun 25 13:42:35 EDT 2014,1403718155112.00,126.503,0,1, 
Wed Jun 25 13:42:36 EDT 2014,1403718156112.00,126.458,0,1, 
Wed Jun 25 13:42:37 EDT 2014,1403718157112.00,126.448,0,1, 
Wed Jun 25 13:42:38 EDT 2014,1403718158112.00,126.445,0,1, 
Wed Jun 25 13:42:40 EDT 2014,1403718160112.00,126.51,0,1, 
Wed Jun 25 13:42:42 EDT 2014,1403718162112.00,126.537,0,1, 
Wed Jun 25 13:42:43 EDT 2014,1403718163112.00,126.583,0,1, 
Wed Jun 25 13:42:48 EDT 2014,1403718168112.00,126.591,0,1, 
Wed Jun 25 13:42:51 EDT 2014,1403718171112.00,126.511,0,1, 
Wed Jun 25 14:21:07 EDT 2014,1403720467112.00,127.932,0,4, 
Wed Jun 25 14:21:12 EDT 2014,1403720472112.00,128.008,0,4, 
Wed Jun 25 14:21:25 EDT 2014,1403720485112.00,128.065,0,4, 
Wed Jun 25 14:21:33 EDT 2014,1403720493112.00,128.109,0,4, 
Wed Jun 25 14:21:34 EDT 2014,1403720494112.00,128.158,0,4, 
Wed Jun 25 14:21:37 EDT 2014,1403720497112.00,128.152,0,4, 
Wed Jun 25 14:21:42 EDT 2014,1403720502112.00,128.138,0,4, 
Wed Jun 25 14:21:48 EDT 2014,1403720508112.00,128.197,0,4, 
Wed Jun 25 14:21:53 EDT 2014,1403720513112.00,128.258,0,4, 
Wed Jun 25 14:21:55 EDT 2014,1403720515112.00,128.13,0,1, 
Wed Jun 25 14:21:57 EDT 2014,1403720517112.00,128.152,0,1, 
Wed Jun 25 14:21:59 EDT 2014,1403720519112.00,128.209,0,1, 
Wed Jun 25 14:22:04 EDT 2014,1403720524112.00,128.245,0,1, 
Wed Jun 25 14:22:10 EDT 2014,1403720530112.00,128.162,0,1, 
Wed Jun 25 14:22:12 EDT 2014,1403720532112.00,128.438,0,1, 
Wed Jun 25 14:22:13 EDT 2014,1403720533112.00,128.567,0,1, 
Wed Jun 25 14:22:14 EDT 2014,1403720534112.00,128.892,0,1, 
Wed Jun 25 14:22:16 EDT 2014,1403720536112.00,128.927,0,1, 
Wed Jun 25 14:22:24 EDT 2014,1403720544112.00,128.915,0,1, 
Wed Jun 25 14:22:27 EDT 2014,1403720547112.00,128.681,0,1, 
Wed Jun 25 14:22:31 EDT 2014,1403720551112.00,128.268,0,1, 
Wed Jun 25 14:22:34 EDT 2014,1403720554112.00,128.277,0,1, 
Wed Jun 25 14:22:36 EDT 2014,1403720556112.00,128.151,0,1, 
Wed Jun 25 14:22:39 EDT 2014,1403720559112.00,128.118,0,1, 
Wed Jun 25 14:22:41 EDT 2014,1403720561112.00,128.077,0,1, 
Wed Jun 25 14:22:43 EDT 2014,1403720563112.00,128.079,0,1, 
Wed Jun 25 14:22:44 EDT 2014,1403720564112.00,127.984,0,1, 
Wed Jun 25 14:22:45 EDT 2014,1403720565112.00,127.963,0,1, 
Wed Jun 25 14:22:47 EDT 2014,1403720567112.00,127.951,0,1, 
Wed Jun 25 14:22:58 EDT 2014,1403720578112.00,127.916,0,1, 
Wed Jun 25 14:22:59 EDT 2014,1403720579112.00,128.108,0,1, 
Wed Jun 25 14:23:03 EDT 2014,1403720583112.00,128.122,0,1, 
Wed Jun 25 14:23:04 EDT 2014,1403720584112.00,128.097,0,1, 
Wed Jun 25 14:23:06 EDT 2014,1403720586112.00,128.082,0,1, 
Wed Jun 25 14:23:07 EDT 2014,1403720587112.00,128.081,0,1, 
Wed Jun 25 14:23:09 EDT 2014,1403720589112.00,128.111,0,1, 
Wed Jun 25 14:23:11 EDT 2014,1403720591112.00,128.213,0,1, 
Wed Jun 25 14:23:13 EDT 2014,1403720593112.00,128.142,0,1, 
Wed Jun 25 14:23:15 EDT 2014,1403720595112.00,128.052,0,1, 
Wed Jun 25 14:23:16 EDT 2014,1403720596112.00,128.018,0,1, 
Wed Jun 25 14:23:18 EDT 2014,1403720598112.00,128.013,0,1, 
Wed Jun 25 14:23:19 EDT 2014,1403720599112.00,128.052,0,1, 
Wed Jun 25 14:23:20 EDT 2014,1403720600112.00,128.025,0,1, 
Wed Jun 25 14:23:22 EDT 2014,1403720602112.00,128.046,0,1, 
Wed Jun 25 14:23:23 EDT 2014,1403720603112.00,128.023,0,1, 
Wed Jun 25 14:23:25 EDT 2014,1403720605112.00,128.002,0,1, 
Wed Jun 25 14:23:26 EDT 2014,1403720606112.00,128.012,0,1, 
Wed Jun 25 14:23:31 EDT 2014,1403720611112.00,128.054,0,1, 
Wed Jun 25 14:23:33 EDT 2014,1403720613112.00,128.13,0,1, 
Wed Jun 25 14:23:34 EDT 2014,1403720614112.00,128.229,0,1, 
Wed Jun 25 14:23:35 EDT 2014,1403720615112.00,128.094,0,1, 
Wed Jun 25 14:23:37 EDT 2014,1403720617112.00,128.366,0,1, 
Wed Jun 25 14:23:38 EDT 2014,1403720618112.00,128.574,0,1, 
Wed Jun 25 14:23:40 EDT 2014,1403720620112.00,128.606,0,1, 
Wed Jun 25 14:23:42 EDT 2014,1403720622112.00,128.616,0,1, 
Wed Jun 25 14:23:44 EDT 2014,1403720624112.00,128.659,0,1, 
Wed Jun 25 14:23:46 EDT 2014,1403720626112.00,128.656,0,1, 
Wed Jun 25 14:23:47 EDT 2014,1403720627112.00,128.569,0,1, 
Wed Jun 25 14:23:49 EDT 2014,1403720629112.00,128.45,0,1, 
Wed Jun 25 14:23:51 EDT 2014,1403720631112.00,128.431,0,1, 
Wed Jun 25 14:23:55 EDT 2014,1403720635112.00,128.392,0,1, 
Wed Jun 25 14:23:57 EDT 2014,1403720637112.00,128.291,0,1, 
Wed Jun 25 14:23:58 EDT 2014,1403720638112.00,128.141,0,1, 
Wed Jun 25 14:24:00 EDT 2014,1403720640112.00,128.311,0,1, 
Wed Jun 25 14:24:02 EDT 2014,1403720642112.00,128.364,0,1, 
Wed Jun 25 14:24:03 EDT 2014,1403720643112.00,128.425,0,1, 
Wed Jun 25 14:24:04 EDT 2014,1403720644112.00,128.472,0,1, 
Wed Jun 25 14:24:06 EDT 2014,1403720646112.00,128.506,0,1, 
Wed Jun 25 14:24:10 EDT 2014,1403720650112.00,128.556,0,4, 
Wed Jun 25 14:24:11 EDT 2014,1403720651112.00,129.042,0,4, 
Wed Jun 25 14:24:12 EDT 2014,1403720652112.00,128.844,0,4, 
Wed Jun 25 14:24:14 EDT 2014,1403720654112.00,128.586,0,4, 
Wed Jun 25 14:24:15 EDT 2014,1403720655112.00,128.58,0,4, 
Wed Jun 25 14:24:16 EDT 2014,1403720656112.00,128.614,0,4, 
Wed Jun 25 14:24:17 EDT 2014,1403720657112.00,128.641,0,4, 
Wed Jun 25 14:24:22 EDT 2014,1403720662112.00,128.721,0,4, 
Wed Jun 25 14:24:23 EDT 2014,1403720663112.00,129.345,0,4, 
Wed Jun 25 14:24:24 EDT 2014,1403720664112.00,129.36,0,4, 
Wed Jun 25 14:24:26 EDT 2014,1403720666112.00,129.398,0,4, 
Wed Jun 25 14:24:31 EDT 2014,1403720671112.00,129.415,0,2, 
Wed Jun 25 14:24:32 EDT 2014,1403720672112.00,129.403,0,2, 
Wed Jun 25 14:24:33 EDT 2014,1403720673112.00,129.277,0,2, 
Wed Jun 25 14:24:34 EDT 2014,1403720674112.00,129.308,0,2, 
Wed Jun 25 14:24:36 EDT 2014,1403720676112.00,129.04,0,2, 
Wed Jun 25 14:24:38 EDT 2014,1403720678112.00,128.972,0,2, 
Wed Jun 25 14:24:43 EDT 2014,1403720683112.00,128.715,0,2, 
Wed Jun 25 14:24:46 EDT 2014,1403720686112.00,128.544,0,2, 
Wed Jun 25 14:25:07 EDT 2014,1403720707112.00,128.46,0,2, 
Wed Jun 25 14:25:14 EDT 2014,1403720714112.00,129.456,0,2, 
Wed Jun 25 14:25:19 EDT 2014,1403720719112.00,129.1,0,2, 
Wed Jun 25 14:25:45 EDT 2014,1403720745112.00,128.57,0,3, 
Wed Jun 25 14:25:46 EDT 2014,1403720746112.00,128.196,0,3, 
Wed Jun 25 14:25:54 EDT 2014,1403720754112.00,128.177,0,3, 
Wed Jun 25 14:26:01 EDT 2014,1403720761112.00,128.09,0,3, 
Wed Jun 25 14:26:04 EDT 2014,1403720764112.00,128.082,0,3, 
Wed Jun 25 14:26:12 EDT 2014,1403720772112.00,128.031,0,3, 
Wed Jun 25 14:26:15 EDT 2014,1403720775112.00,128.17,0,3, 
Wed Jun 25 14:26:17 EDT 2014,1403720777112.00,128.163,0,3, 
Wed Jun 25 14:26:20 EDT 2014,1403720780112.00,128.146,0,3, 
Wed Jun 25 14:26:21 EDT 2014,1403720781112.00,128.148,0,3, 
Wed Jun 25 14:26:23 EDT 2014,1403720783112.00,128.217,0,3, 
Wed Jun 25 14:26:25 EDT 2014,1403720785112.00,128.319,0,3, 
Wed Jun 25 14:26:27 EDT 2014,1403720787112.00,128.3,0,3, 
Wed Jun 25 14:26:30 EDT 2014,1403720790112.00,128.244,0,3, 
Wed Jun 25 14:26:31 EDT 2014,1403720791112.00,128.21,0,3, 
Wed Jun 25 14:26:35 EDT 2014,1403720795112.00,128.19,0,3, 
Wed Jun 25 14:26:38 EDT 2014,1403720798112.00,128.133,0,3, 
Wed Jun 25 14:26:40 EDT 2014,1403720800112.00,128.182,0,3, 
Wed Jun 25 14:26:43 EDT 2014,1403720803112.00,128.161,0,3, 
Wed Jun 25 14:26:44 EDT 2014,1403720804112.00,127.244,0,3, 
Wed Jun 25 14:26:45 EDT 2014,1403720805112.00,127.169,0,3, 
Wed Jun 25 14:26:46 EDT 2014,1403720806112.00,126.899,0,3, 
Wed Jun 25 14:26:47 EDT 2014,1403720807112.00,127.101,0,3, 
Wed Jun 25 14:26:48 EDT 2014,1403720808112.00,127.026,0,3, 
Wed Jun 25 14:26:49 EDT 2014,1403720809112.00,126.472,0,3, 
Wed Jun 25 14:26:52 EDT 2014,1403720812112.00,126.127,0,3, 
Wed Jun 25 14:26:54 EDT 2014,1403720814112.00,126.178,0,3, 
Wed Jun 25 14:26:55 EDT 2014,1403720815112.00,128.658,0,3, 
Wed Jun 25 14:26:57 EDT 2014,1403720817112.00,128.494,0,3, 
Wed Jun 25 14:27:01 EDT 2014,1403720821112.00,128.281,0,3, 
Wed Jun 25 14:27:32 EDT 2014,1403720852112.00,128.354,0,3, 
Wed Jun 25 14:27:33 EDT 2014,1403720853112.00,128.86,0,3, 
Wed Jun 25 14:27:34 EDT 2014,1403720854112.00,128.899,0,3, 
Wed Jun 25 14:27:36 EDT 2014,1403720856112.00,128.945,0,3, 
Wed Jun 25 14:27:42 EDT 2014,1403720862112.00,128.952,0,2, 
Wed Jun 25 14:27:43 EDT 2014,1403720863112.00,128.78,0,2, 
Wed Jun 25 14:27:45 EDT 2014,1403720865112.00,128.784,0,2, 
Wed Jun 25 14:27:52 EDT 2014,1403720872112.00,128.809,0,4, 
Wed Jun 25 14:27:53 EDT 2014,1403720873112.00,129.073,0,4, 
Wed Jun 25 14:27:54 EDT 2014,1403720874112.00,129.091,0,4, 
Wed Jun 25 14:27:57 EDT 2014,1403720877112.00,129.105,0,4, 
Wed Jun 25 14:27:58 EDT 2014,1403720878112.00,129.124,0,4, 
Wed Jun 25 14:28:00 EDT 2014,1403720880112.00,129.097,0,4, 
Wed Jun 25 14:28:02 EDT 2014,1403720882112.00,129.101,0,4, 
Wed Jun 25 14:28:09 EDT 2014,1403720889112.00,129.129,0,4, 
Wed Jun 25 14:28:10 EDT 2014,1403720890112.00,129.1,0,4, 
Wed Jun 25 14:28:12 EDT 2014,1403720892112.00,129.092,0,4, 
Wed Jun 25 14:28:20 EDT 2014,1403720900112.00,129.15,0,4, 
Wed Jun 25 14:28:24 EDT 2014,1403720904112.00,129.344,0,4, 
Wed Jun 25 14:28:26 EDT 2014,1403720906112.00,129.327,0,4, 
Wed Jun 25 14:28:29 EDT 2014,1403720909112.00,129.295,0,4, 
Wed Jun 25 14:28:34 EDT 2014,1403720914112.00,128.935,0,4, 
Wed Jun 25 14:28:39 EDT 2014,1403720919112.00,128.844,0,1, 
Wed Jun 25 14:28:40 EDT 2014,1403720920112.00,128.655,0,1, 
Wed Jun 25 14:28:44 EDT 2014,1403720924112.00,128.512,0,1, 
Wed Jun 25 14:28:54 EDT 2014,1403720934112.00,128.377,0,1, 
Wed Jun 25 14:28:59 EDT 2014,1403720939112.00,128.473,0,1, 
Wed Jun 25 14:29:02 EDT 2014,1403720942112.00,128.734,0,1, 
Wed Jun 25 14:29:03 EDT 2014,1403720943112.00,129.032,0,1, 
Wed Jun 25 14:29:05 EDT 2014,1403720945112.00,129.107,0,1, 
Wed Jun 25 14:29:07 EDT 2014,1403720947112.00,128.914,0,1, 
Wed Jun 25 14:29:08 EDT 2014,1403720948112.00,128.535,0,1, 
Wed Jun 25 14:29:10 EDT 2014,1403720950112.00,128.457,0,1, 
Wed Jun 25 14:29:12 EDT 2014,1403720952112.00,128.526,0,1, 
Wed Jun 25 14:29:14 EDT 2014,1403720954112.00,128.637,0,1, 
Wed Jun 25 14:29:16 EDT 2014,1403720956112.00,128.722,0,1, 
Wed Jun 25 14:29:26 EDT 2014,1403720966112.00,129.002,0,1, 
Wed Jun 25 14:29:29 EDT 2014,1403720969112.00,129.126,0,1, 
Wed Jun 25 14:29:31 EDT 2014,1403720971112.00,129.329,0,1, 
Wed Jun 25 14:29:35 EDT 2014,1403720975112.00,129.222,0,1, 
Wed Jun 25 14:29:38 EDT 2014,1403720978112.00,128.832,0,1, 
Wed Jun 25 14:29:39 EDT 2014,1403720979112.00,128.652,0,1, 
Wed Jun 25 14:29:42 EDT 2014,1403720982112.00,129.035,0,1, 
Wed Jun 25 14:29:43 EDT 2014,1403720983112.00,129.344,0,1, 
Wed Jun 25 14:29:45 EDT 2014,1403720985112.00,129.345,0,1, 
Wed Jun 25 14:29:47 EDT 2014,1403720987112.00,129.342,0,1, 
Wed Jun 25 14:29:48 EDT 2014,1403720988112.00,129.385,0,1, 
Wed Jun 25 14:29:49 EDT 2014,1403720989112.00,129.336,0,1, 
Wed Jun 25 14:29:51 EDT 2014,1403720991112.00,129.363,0,1, 
Wed Jun 25 14:29:52 EDT 2014,1403720992112.00,129.346,0,1, 
Wed Jun 25 14:29:53 EDT 2014,1403720993112.00,129.352,0,1, 
Wed Jun 25 14:29:54 EDT 2014,1403720994112.00,129.334,0,1, 
Wed Jun 25 14:29:56 EDT 2014,1403720996112.00,129.343,0,1, 
Wed Jun 25 14:29:57 EDT 2014,1403720997112.00,129.382,0,1, 
Wed Jun 25 14:29:59 EDT 2014,1403720999112.00,129.334,0,1, 
Wed Jun 25 14:30:00 EDT 2014,1403721000112.00,129.275,0,1, 
Wed Jun 25 14:30:01 EDT 2014,1403721001112.00,129.254,0,1, 
Wed Jun 25 14:30:02 EDT 2014,1403721002112.00,129.233,0,1, 
Wed Jun 25 14:30:04 EDT 2014,1403721004112.00,129.222,0,1, 
Wed Jun 25 14:30:06 EDT 2014,1403721006112.00,129.234,0,1, 
Wed Jun 25 14:30:07 EDT 2014,1403721007112.00,129.275,0,1, 
Wed Jun 25 14:30:09 EDT 2014,1403721009112.00,129.309,0,1, 
Wed Jun 25 14:30:11 EDT 2014,1403721011112.00,129.327,0,1, 
Wed Jun 25 14:30:13 EDT 2014,1403721013112.00,129.292,0,1, 
Wed Jun 25 14:30:14 EDT 2014,1403721014112.00,129.237,0,1, 
Wed Jun 25 14:30:15 EDT 2014,1403721015112.00,129.255,0,1, 
Wed Jun 25 14:30:17 EDT 2014,1403721017112.00,129.221,0,1, 
Wed Jun 25 14:30:19 EDT 2014,1403721019112.00,129.215,0,1, 
Wed Jun 25 14:30:20 EDT 2014,1403721020112.00,129.233,0,1, 
Wed Jun 25 14:30:21 EDT 2014,1403721021112.00,129.258,0,1, 
Wed Jun 25 14:30:24 EDT 2014,1403721024112.00,129.23,0,1, 
Wed Jun 25 14:30:29 EDT 2014,1403721029112.00,129.219,0,1, 
Wed Jun 25 14:30:31 EDT 2014,1403721031112.00,129.177,0,1, 
Wed Jun 25 14:30:32 EDT 2014,1403721032112.00,129.319,0,1, 
Wed Jun 25 14:30:37 EDT 2014,1403721037112.00,129.371,0,1, 
Wed Jun 25 14:30:40 EDT 2014,1403721040112.00,129.327,0,4, 
Wed Jun 25 14:30:45 EDT 2014,1403721045112.00,129.291,0,4, 
Wed Jun 25 14:30:50 EDT 2014,1403721050112.00,129.414,0,4, 
Wed Jun 25 14:30:55 EDT 2014,1403721055112.00,128.495,0,2, 
Wed Jun 25 14:30:58 EDT 2014,1403721058112.00,128.352,0,2, 
Wed Jun 25 14:31:00 EDT 2014,1403721060112.00,128.317,0,2, 
Wed Jun 25 14:31:14 EDT 2014,1403721074112.00,128.417,0,2, 
Wed Jun 25 14:31:15 EDT 2014,1403721075112.00,129.206,0,2, 
Wed Jun 25 14:31:19 EDT 2014,1403721079112.00,129.19,0,2, 
Wed Jun 25 14:31:24 EDT 2014,1403721084112.00,129.154,0,2, 
Wed Jun 25 14:31:30 EDT 2014,1403721090112.00,129.097,0,2, 
Wed Jun 25 14:31:31 EDT 2014,1403721091112.00,129.148,0,2, 
Wed Jun 25 14:31:36 EDT 2014,1403721096112.00,129.122,0,2, 
Wed Jun 25 14:31:39 EDT 2014,1403721099112.00,128.909,0,2, 
Wed Jun 25 14:31:43 EDT 2014,1403721103112.00,128.974,0,2, 
Wed Jun 25 15:00:33 EDT 2014,1403722833112.00,127.175,0,3, 
Wed Jun 25 15:00:34 EDT 2014,1403722834112.00,127.196,0,3, 
Wed Jun 25 15:00:36 EDT 2014,1403722836112.00,127.202,0,3, 
Wed Jun 25 15:00:37 EDT 2014,1403722837112.00,127.247,0,3, 
Wed Jun 25 15:00:39 EDT 2014,1403722839112.00,127.284,0,3, 
Wed Jun 25 15:00:41 EDT 2014,1403722841112.00,127.184,0,3, 
Wed Jun 25 15:00:43 EDT 2014,1403722843112.00,127.293,0,3, 
Wed Jun 25 15:00:45 EDT 2014,1403722845112.00,127.347,0,3, 
Wed Jun 25 15:00:48 EDT 2014,1403722848112.00,127.342,0,3, 
Wed Jun 25 15:00:56 EDT 2014,1403722856112.00,127.186,0,3, 
Wed Jun 25 15:00:58 EDT 2014,1403722858112.00,127.054,0,3, 
Wed Jun 25 15:00:59 EDT 2014,1403722859112.00,127.045,0,3, 
Wed Jun 25 15:01:05 EDT 2014,1403722865112.00,126.806,0,3, 
Wed Jun 25 15:01:06 EDT 2014,1403722866112.00,126.918,0,3, 
Wed Jun 25 15:01:09 EDT 2014,1403722869112.00,126.928,0,3, 
Wed Jun 25 15:01:11 EDT 2014,1403722871112.00,126.961,0,3, 
Wed Jun 25 15:01:13 EDT 2014,1403722873112.00,126.952,0,3, 
Wed Jun 25 15:01:15 EDT 2014,1403722875112.00,126.856,0,3, 
Wed Jun 25 15:01:19 EDT 2014,1403722879112.00,126.861,0,3, 
Wed Jun 25 15:01:20 EDT 2014,1403722880112.00,126.943,0,3, 
Wed Jun 25 15:01:22 EDT 2014,1403722882112.00,126.942,0,3, 
Wed Jun 25 15:01:25 EDT 2014,1403722885112.00,126.949,0,3, 
