time,motbus.volt,motbus.curr,motbus2.volt,motbus2.curr,motbus3.volt,motbus3.curr,motvel.motvel,motvel.vehvel,motvel2.motvel,motvel2.vehvel,motvel3.motvel,motvel3.vehvel,packvoltage_6_25.voltage,packvoltage_6_25.badData,packvoltage_6_25.segId,
1403719561000,129.541,0,,,,,0,0,,,,,127.371,0,2.8162,
1403719562000,129.556,0,,,,,0,0,,,,,127.372,0,2.81751,
1403719563000,129.551,0,,,,,0,0,,,,,127.373,0,2.81882,
1403719564000,129.554,0,,,,,0,0,,,,,127.373,0,2.82012,
1403719565000,129.549,0,,,,,0,0,,,,,127.374,0,2.82143,
1403719566000,129.564,0,,,,,0,0,,,,,127.374,0,2.82274,
1403719567000,129.547,0,,,,,0,0,,,,,127.375,0,2.82404,
1403719568000,129.55,0,,,,,0,0,,,,,127.376,0,2.82535,
1403719569000,129.551,0,,,,,0,0,,,,,127.376,0,2.82666,
1403719570000,129.556,0,,,,,0,0,,,,,127.377,0,2.82796,
1403719571000,129.558,0,,,,,0,0,,,,,127.377,0,2.82927,
1403719572000,129.541,0,,,,,0,0,,,,,127.378,0,2.83057,
1403719573000,129.556,0,,,,,0,0,,,,,127.379,0,2.83188,
1403719574000,129.557,0,,,,,0,0,,,,,127.379,0,2.83319,
1403719575000,129.585,0,,,,,0,0,,,,,127.38,0,2.83449,
1403719576000,129.594,0,,,,,0,0,,,,,127.381,0,2.8358,
1403719577000,129.615,0,,,,,0,0,,,,,127.381,0,2.83711,
1403719578000,129.609,0,,,,,0,0,,,,,127.382,0,2.83841,
1403719579000,129.464,0,,,,,0,0,,,,,127.382,0,2.83972,
1403719580000,129.414,0,,,,,0,0,,,,,127.383,0,2.84103,
1403719581000,129.424,0,,,,,0,0,,,,,127.384,0,2.84233,
1403719582000,129.437,0,,,,,0,0,,,,,127.384,0,2.84364,
1403719583000,129.444,0,,,,,0,0,,,,,127.385,0,2.84495,
1403719584000,129.42,0,,,,,0,0,,,,,127.386,0,2.84625,
1403719585000,129.483,0,,,,,0,0,,,,,127.386,0,2.84756,
1403719586000,129.445,0,,,,,0,0,,,,,127.387,0,2.84887,
1403719587000,129.446,0,,,,,0,0,,,,,127.387,0,2.85017,
1403719588000,129.514,0,,,,,0,0,,,,,127.388,0,2.85148,
1403719589000,129.496,0,,,,,0,0,,,,,127.389,0,2.85279,
1403719590000,129.53,0,,,,,0,0,,,,,127.389,0,2.85409,
1403719591000,129.537,0,,,,,0,0,,,,,127.39,0,2.8554,
1403719592000,129.538,0,,,,,0,0,,,,,127.39,0,2.85671,
1403719593000,129.575,0,,,,,0,0,,,,,127.391,0,2.85801,
1403719594000,129.559,0,,,,,0,0,,,,,127.392,0,2.85932,
1403719595000,129.593,0,,,,,0,0,,,,,127.392,0,2.86063,
1403719596000,129.578,0,,,,,0,0,,,,,127.393,0,2.86193,
1403719597000,129.571,0,,,,,0,0,,,,,127.394,0,2.86324,
1403719598000,129.595,0,,,,,0,0,,,,,127.394,0,2.86455,
1403719599000,129.614,0,,,,,0,0,,,,,127.395,0,2.86585,
1403719600000,129.6,0,,,,,0,0,,,,,127.395,0,2.86716,
1403719601000,129.603,0,,,,,0,0,,,,,127.396,0,2.86847,
1403719602000,129.631,0,,,,,0,0,,,,,127.397,0,2.86977,
1403719603000,129.629,0,,,,,0,0,,,,,127.397,0,2.87108,
1403719604000,129.632,0,,,,,0,0,,,,,127.398,0,2.87239,
1403719605000,129.628,0,,,,,0,0,,,,,127.399,0,2.87369,
1403719606000,129.627,0,,,,,0,0,,,,,127.399,0,2.875,
1403719607000,129.631,0,,,,,0,0,,,,,127.4,0,2.87631,
1403719608000,129.633,0,,,,,0,0,,,,,127.4,0,2.87761,
1403719609000,129.628,0,,,,,0,0,,,,,127.401,0,2.87892,
1403719610000,129.633,0,,,,,0,0,,,,,127.402,0,2.88023,
1403719611000,129.641,0,,,,,0,0,,,,,127.402,0,2.88153,
1403719612000,129.671,0,,,,,0.152998,0.00440922,,,,,127.403,0,2.88284,
1403719613000,129.676,0,,,,,0,0,,,,,127.403,0,2.88415,
1403719614000,129.643,0,,,,,0,0,,,,,127.404,0,2.88545,
1403719615000,129.647,0,,,,,0,0,,,,,127.405,0,2.88676,
1403719616000,129.647,0,,,,,0,0,,,,,127.405,0,2.88807,
1403719617000,129.646,0,,,,,0,0,,,,,127.406,0,2.88937,
1403719618000,129.651,0,,,,,0,0,,,,,127.407,0,2.89068,
1403719619000,129.666,0,,,,,0,0,,,,,127.407,0,2.89199,
1403719620000,129.655,0,,,,,0,0,,,,,127.408,0,2.89329,
1403719621000,129.68,0,,,,,0,0,,,,,127.408,0,2.8946,
1403719622000,129.67,0,,,,,0,0,,,,,127.409,0,2.89591,
1403719623000,129.678,0,,,,,0,0,,,,,127.41,0,2.89721,
1403719624000,129.675,0,,,,,0,0,,,,,127.41,0,2.89852,
1403719625000,129.7,0,,,,,0,0,,,,,127.411,0,2.89983,
1403719626000,129.717,0,,,,,0,0,,,,,127.412,0,2.90113,
1403719627000,129.707,0,,,,,0,0,,,,,127.412,0,2.90244,
1403719628000,129.698,0,,,,,0,0,,,,,127.413,0,2.90375,
1403719629000,129.716,0,,,,,0,0,,,,,127.413,0,2.90505,
1403719630000,129.717,0,,,,,0,0,,,,,127.414,0,2.90636,
1403719631000,129.701,0,,,,,0,0,,,,,127.415,0,2.90767,
1403719632000,129.704,0,,,,,0,0,,,,,127.415,0,2.90897,
1403719633000,129.697,0,,,,,0,0,,,,,127.416,0,2.91028,
1403719634000,129.715,0,,,,,0,0,,,,,127.416,0,2.91159,
1403719635000,129.709,0,,,,,0,0,,,,,127.417,0,2.91289,
1403719636000,129.72,0,,,,,0,0,,,,,127.418,0,2.9142,
1403719637000,129.715,0,,,,,0,0,,,,,127.418,0,2.91551,
1403719638000,129.711,0,,,,,0,0,,,,,127.419,0,2.91681,
1403719639000,129.716,0,,,,,0,0,,,,,127.42,0,2.91812,
1403719640000,129.74,0,,,,,0,0,,,,,127.42,0,2.91943,
1403719641000,129.74,0,,,,,0,0,,,,,127.421,0,2.92073,
1403719642000,129.752,0,,,,,0,0,,,,,127.421,0,2.92204,
1403719643000,129.732,0,,,,,0,0,,,,,127.422,0,2.92334,
1403719644000,129.748,0,,,,,0,0,,,,,127.423,0,2.92465,
1403719645000,129.725,0,,,,,0,0,,,,,127.423,0,2.92596,
1403719646000,129.736,0,,,,,0,0,,,,,127.424,0,2.92726,
1403719647000,129.757,0,,,,,0,0,,,,,127.424,0,2.92857,
1403719648000,129.77,0,,,,,0,0,,,,,127.425,0,2.92988,
1403719649000,129.765,0,,,,,0,0,,,,,127.426,0,2.93118,
1403719650000,129.775,0,,,,,0,0,,,,,127.426,0,2.93249,
1403719651000,129.76,0,,,,,0,0,,,,,127.427,0,2.9338,
1403719652000,129.759,0,,,,,0,0,,,,,127.428,0,2.9351,
1403719653000,129.773,0,,,,,0,0,,,,,127.428,0,2.93641,
1403719654000,129.765,0,,,,,0,0,,,,,127.429,0,2.93772,
1403719655000,129.769,0,,,,,0,0,,,,,127.429,0,2.93902,
1403719656000,129.76,0,,,,,0,0,,,,,127.43,0,2.94033,
1403719657000,129.765,0,,,,,0,0,,,,,127.431,0,2.94164,
1403719658000,129.762,0,,,,,0,0,,,,,127.431,0,2.94294,
1403719659000,129.77,0,,,,,0,0,,,,,127.432,0,2.94425,
1403719660000,129.773,0,,,,,0,0,,,,,127.433,0,2.94556,
1403719661000,129.772,0,,,,,0,0,,,,,127.433,0,2.94686,
1403719662000,129.779,0,,,,,0,0,,,,,127.434,0,2.94817,
1403719663000,129.786,0,,,,,0,0,,,,,127.434,0,2.94948,
1403719664000,129.815,0,,,,,0,0,,,,,127.435,0,2.95078,
1403719665000,129.8,0,,,,,0,0,,,,,127.436,0,2.95209,
1403719666000,129.835,0,,,,,0,0,,,,,127.436,0,2.9534,
1403719667000,129.83,0,,,,,0,0,,,,,127.437,0,2.9547,
1403719668000,129.828,0,,,,,0,0,,,,,127.437,0,2.95601,
1403719669000,129.802,0,,,,,0,0,,,,,127.438,0,2.95732,
1403719670000,129.713,0,,,,,0,0,,,,,127.439,0,2.95862,
1403719671000,129.63,0,,,,,0,0,,,,,127.439,0,2.95993,
1403719672000,129.575,0,,,,,0,0,,,,,127.44,0,2.96124,
1403719673000,129.485,0,,,,,0,0,,,,,127.441,0,2.96254,
1403719674000,129.4,0,,,,,0,0,,,,,127.441,0,2.96385,
1403719675000,129.308,0,,,,,0,0,,,,,127.442,0,2.96516,
1403719676000,129.25,0,,,,,0,0,,,,,127.442,0,2.96646,
1403719677000,129.224,0,,,,,0,0,,,,,127.443,0,2.96777,
1403719678000,129.21,0,,,,,0,0,,,,,127.444,0,2.96908,
1403719679000,129.171,0,,,,,0,0,,,,,127.444,0,2.97038,
1403719680000,129.13,0,,,,,0,0,,,,,127.445,0,2.97169,
1403719681000,129.074,0,,,,,0,0,,,,,127.446,0,2.973,
1403719682000,129.077,0,,,,,0,0,,,,,127.446,0,2.9743,
1403719683000,129.081,0,,,,,0,0,,,,,127.447,0,2.97561,
1403719684000,129.079,0,,,,,0,0,,,,,127.447,0,2.97692,
1403719685000,129.054,0,,,,,0,0,,,,,127.448,0,2.97822,
1403719686000,129.012,0,,,,,0,0,,,,,127.449,0,2.97953,
1403719687000,129.017,0,,,,,0,0,,,,,127.449,0,2.98084,
1403719688000,129.051,0,,,,,0,0,,,,,127.45,0,2.98214,
1403719689000,129.116,0,,,,,0,0,,,,,127.45,0,2.98345,
1403719690000,129.255,0,,,,,0,0,,,,,127.451,0,2.98476,
1403719691000,129.379,0,,,,,0,0,,,,,127.452,0,2.98606,
1403719692000,129.431,0,,,,,0,0,,,,,127.452,0,2.98737,
1403719693000,129.459,0,,,,,0,0,,,,,127.453,0,2.98868,
1403719694000,129.587,0,,,,,0,0,,,,,127.454,0,2.98998,
1403719695000,129.659,0,,,,,0,0,,,,,127.454,0,2.99129,
1403719696000,129.643,0,,,,,0,0,,,,,127.455,0,2.9926,
1403719697000,129.553,0,,,,,0,0,,,,,127.455,0,2.9939,
1403719698000,129.537,0,,,,,0,0,,,,,127.456,0,2.99521,
1403719699000,129.61,0,,,,,0,0,,,,,127.457,0,2.99652,
1403719700000,129.691,0,,,,,0,0,,,,,127.457,0,2.99782,
1403719701000,129.751,0,,,,,0,0,,,,,127.458,0,2.99913,
1403719702000,129.734,0,,,,,0,0,,,,,127.459,0,3.00044,
1403719703000,129.743,0,,,,,0,0,,,,,127.459,0,3.00174,
1403719704000,129.793,0,,,,,0,0,,,,,127.46,0,3.00305,
1403719705000,129.844,0,,,,,0,0,,,,,127.46,0,3.00436,
1403719706000,129.854,0,,,,,0,0,,,,,127.461,0,3.00566,
1403719707000,129.841,0,,,,,0,0,,,,,127.462,0,3.00697,
1403719708000,129.86,0,,,,,0,0,,,,,127.462,0,3.00828,
1403719709000,129.871,0,,,,,0,0,,,,,127.463,0,3.00958,
1403719710000,129.86,0,,,,,0,0,,,,,127.463,0,3.01089,
1403719711000,129.884,0,,,,,0,0,,,,,127.464,0,3.0122,
1403719712000,129.892,0,,,,,0,0,,,,,127.465,0,3.0135,
1403719713000,129.932,0,,,,,0,0,,,,,127.465,0,3.01481,
1403719714000,129.901,0,,,,,0,0,,,,,127.466,0,3.01611,
1403719715000,129.924,0,,,,,0,0,,,,,127.467,0,3.01742,
1403719716000,129.908,0,,,,,0,0,,,,,127.467,0,3.01873,
1403719717000,129.88,0,,,,,0,0,,,,,127.468,0,3.02003,
1403719718000,129.906,0,,,,,0,0,,,,,127.468,0,3.02134,
1403719719000,129.91,0,,,,,0,0,,,,,127.469,0,3.02265,
1403719720000,129.91,0,,,,,0,0,,,,,127.47,0,3.02395,
1403719721000,129.833,0,,,,,0,0,,,,,127.47,0,3.02526,
1403719722000,129.797,0,,,,,0,0,,,,,127.471,0,3.02657,
1403719723000,129.809,0,,,,,0,0,,,,,127.472,0,3.02787,
1403719724000,129.829,0,,,,,0,0,,,,,127.472,0,3.02918,
1403719725000,129.807,0,,,,,0,0,,,,,127.473,0,3.03049,
1403719726000,129.831,0,,,,,0,0,,,,,127.473,0,3.03179,
1403719727000,129.845,0,,,,,0,0,,,,,127.474,0,3.0331,
1403719728000,129.799,0,,,,,0,0,,,,,127.475,0,3.03441,
1403719729000,129.745,0,,,,,0,0,,,,,127.475,0,3.03571,
1403719730000,129.718,0,,,,,0,0,,,,,127.476,0,3.03702,
1403719731000,129.697,0,,,,,0,0,,,,,127.476,0,3.03833,
1403719732000,129.684,0,,,,,0,0,,,,,127.477,0,3.03963,
1403719733000,129.678,0,,,,,0,0,,,,,127.478,0,3.04094,
1403719734000,129.725,0,,,,,0,0,,,,,127.478,0,3.04225,
1403719735000,129.737,0,,,,,0,0,,,,,127.479,0,3.04355,
1403719736000,129.687,0,,,,,0,0,,,,,127.48,0,3.04486,
1403719737000,129.642,0,,,,,0,0,,,,,127.48,0,3.04617,
1403719738000,129.597,0,,,,,0,0,,,,,127.481,0,3.04747,
1403719739000,129.552,0,,,,,0,0,,,,,127.481,0,3.04878,
1403719740000,129.551,0,,,,,0,0,,,,,127.482,0,3.05009,
1403719741000,129.583,0,,,,,0,0,,,,,127.483,0,3.05139,
1403719742000,129.587,0,,,,,0,0,,,,,127.483,0,3.0527,
1403719743000,129.6,0,,,,,0,0,,,,,127.484,0,3.05401,
1403719744000,129.672,0,,,,,0,0,,,,,127.485,0,3.05531,
1403719745000,129.742,0,,,,,0,0,,,,,127.485,0,3.05662,
1403719746000,129.88,0,,,,,0,0,,,,,127.486,0,3.05793,
1403719747000,129.97,0,,,,,0,0,,,,,127.486,0,3.05923,
1403719748000,129.981,0,,,,,0,0,,,,,127.487,0,3.06054,
1403719749000,129.981,0,,,,,0,0,,,,,127.488,0,3.06185,
1403719750000,129.961,0,,,,,0,0,,,,,127.488,0,3.06315,
1403719751000,130.025,0,,,,,0,0,,,,,127.489,0,3.06446,
1403719752000,130.033,0,,,,,0,0,,,,,127.489,0,3.06577,
1403719753000,130.039,0,,,,,0,0,,,,,127.49,0,3.06707,
1403719754000,130.068,0,,,,,0,0,,,,,127.491,0,3.06838,
1403719755000,130.052,0,,,,,0,0,,,,,127.491,0,3.06969,
1403719756000,130.08,0,,,,,0,0,,,,,127.492,0,3.07099,
1403719757000,130.09,0,,,,,0,0,,,,,127.493,0,3.0723,
1403719758000,130.075,0,,,,,0,0,,,,,127.493,0,3.07361,
1403719759000,130.074,0,,,,,0,0,,,,,127.494,0,3.07491,
1403719760000,130.1,0,,,,,0,0,,,,,127.494,0,3.07622,
1403719761000,130.074,0,,,,,0,0,,,,,127.495,0,3.07753,
1403719762000,130.1,0,,,,,0,0,,,,,127.496,0,3.07883,
1403719763000,130.083,0,,,,,0,0,,,,,127.496,0,3.08014,
1403719764000,130.092,0,,,,,0,0,,,,,127.497,0,3.08145,
1403719765000,130.101,0,,,,,0,0,,,,,127.498,0,3.08275,
1403719766000,130.096,0,,,,,0,0,,,,,127.498,0,3.08406,
1403719767000,130.079,0,,,,,0,0,,,,,127.499,0,3.08537,
1403719768000,130.038,0,,,,,0,0,,,,,127.499,0,3.08667,
1403719769000,129.907,0,,,,,0,0,,,,,127.5,0,3.08798,
1403719770000,129.867,0,,,,,0,0,,,,,127.501,0,3.08929,
1403719771000,129.867,0,,,,,0,0,,,,,127.501,0,3.09059,
1403719772000,129.867,0,,,,,0,0,,,,,127.502,0,3.0919,
1403719773000,129.942,0,,,,,0,0,,,,,127.502,0,3.09321,
1403719774000,129.916,0,,,,,0,0,,,,,127.503,0,3.09451,
1403719775000,129.98,0,,,,,0,0,,,,,127.504,0,3.09582,
1403719776000,129.948,0,,,,,0,0,,,,,127.504,0,3.09713,
1403719777000,129.845,0,,,,,0,0,,,,,127.505,0,3.09843,
1403719778000,129.833,0,,,,,0,0,,,,,127.506,0,3.09974,
1403719779000,129.788,0,,,,,0,0,,,,,127.506,0,3.10105,
1403719780000,129.687,0,,,,,0,0,,,,,127.507,0,3.10235,
1403719781000,129.613,0,,,,,0,0,,,,,127.507,0,3.10366,
1403719782000,129.611,0,,,,,0,0,,,,,127.508,0,3.10497,
1403719783000,129.558,0,,,,,0,0,,,,,127.509,0,3.10627,
1403719784000,129.525,0,,,,,0,0,,,,,127.509,0,3.10758,
1403719785000,129.472,0,,,,,0,0,,,,,127.51,0,3.10889,
1403719786000,129.425,0,,,,,0,0,,,,,127.511,0,3.11019,
1403719787000,129.461,0,,,,,0,0,,,,,127.511,0,3.1115,
1403719788000,129.432,0,,,,,0,0,,,,,127.512,0,3.1128,
1403719789000,129.476,0,,,,,0,0,,,,,127.512,0,3.11411,
1403719790000,129.548,0,,,,,0,0,,,,,127.513,0,3.11542,
1403719791000,129.584,0,,,,,0,0,,,,,127.514,0,3.11672,
1403719792000,129.649,0,,,,,0,0,,,,,127.514,0,3.11803,
1403719793000,129.632,0,,,,,0,0,,,,,127.515,0,3.11934,
1403719794000,129.545,0,,,,,0,0,,,,,127.515,0,3.12064,
1403719795000,129.512,0,,,,,0,0,,,,,127.516,0,3.12195,
1403719796000,129.538,0,,,,,0,0,,,,,127.517,0,3.12326,
1403719797000,129.517,0,,,,,0,0,,,,,127.517,0,3.12456,
1403719798000,129.434,0,,,,,0,0,,,,,127.518,0,3.12587,
1403719799000,129.322,0,,,,,0,0,,,,,127.519,0,3.12718,
1403719800000,129.218,0,,,,,0,0,,,,,127.519,0,3.12848,
1403719801000,129.19,0,,,,,0,0,,,,,127.52,0,3.12979,
1403719802000,129.183,0,,,,,0,0,,,,,127.52,0,3.1311,
1403719803000,129.17,0,,,,,0,0,,,,,127.521,0,3.1324,
1403719804000,129.147,0,,,,,0,0,,,,,127.522,0,3.13371,
1403719805000,129.16,0,,,,,0,0,,,,,127.522,0,3.13502,
1403719806000,129.129,0,,,,,0,0,,,,,127.523,0,3.13632,
1403719807000,129.148,0,,,,,0,0,,,,,127.524,0,3.13763,
1403719808000,129.111,0,,,,,0,0,,,,,127.524,0,3.13894,
1403719809000,129.094,0,,,,,0,0,,,,,127.525,0,3.14024,
1403719810000,129.09,0,,,,,0,0,,,,,127.525,0,3.14155,
1403719811000,129.081,0,,,,,0,0,,,,,127.526,0,3.14286,
1403719812000,129.062,0,,,,,0,0,,,,,127.527,0,3.14416,
1403719813000,129.051,0,,,,,0,0,,,,,127.527,0,3.14547,
1403719814000,129.074,0,,,,,0,0,,,,,127.528,0,3.14678,
1403719815000,129.075,0,,,,,0,0,,,,,127.528,0,3.14808,
1403719816000,129.043,0,,,,,0,0,,,,,127.529,0,3.14939,
1403719817000,129.043,0,,,,,0,0,,,,,127.53,0,3.1507,
1403719818000,129.033,0,,,,,0,0,,,,,127.53,0,3.152,
1403719819000,129.029,0,,,,,0,0,,,,,127.531,0,3.15331,
1403719820000,129.004,0,,,,,0,0,,,,,127.532,0,3.15462,
1403719821000,129.005,0,,,,,0,0,,,,,127.532,0,3.15592,
1403719822000,129.013,0,,,,,0,0,,,,,127.533,0,3.15723,
1403719823000,129.008,0,,,,,0,0,,,,,127.533,0,3.15854,
1403719824000,129.015,0,,,,,0,0,,,,,127.534,0,3.15984,
1403719825000,128.999,0,,,,,0,0,,,,,127.535,0,3.16115,
1403719826000,128.971,0,,,,,0,0,,,,,127.535,0,3.16246,
1403719827000,128.999,0,,,,,0,0,,,,,127.536,0,3.16376,
1403719828000,129.006,0,,,,,0,0,,,,,127.537,0,3.16507,
1403719829000,129.018,0,,,,,0,0,,,,,127.537,0,3.16638,
1403719830000,129.023,0,,,,,0,0,,,,,127.538,0,3.16768,
1403719831000,129.03,0,,,,,0,0,,,,,127.538,0,3.16899,
1403719832000,129.045,0,,,,,0,0,,,,,127.539,0,3.1703,
1403719833000,129.035,0,,,,,0,0,,,,,127.54,0,3.1716,
1403719834000,129.029,0,,,,,0,0,,,,,127.54,0,3.17291,
1403719835000,129.034,0,,,,,0,0,,,,,127.541,0,3.17422,
1403719836000,129.015,0,,,,,0,0,,,,,127.541,0,3.17552,
1403719837000,129.023,0,,,,,0,0,,,,,127.542,0,3.17683,
1403719838000,129.007,0,,,,,0,0,,,,,127.543,0,3.17814,
1403719839000,129.041,0,,,,,0,0,,,,,127.543,0,3.17944,
1403719840000,129.053,0,,,,,0,0,,,,,127.544,0,3.18075,
1403719841000,129.085,0,,,,,0,0,,,,,127.545,0,3.18206,
1403719842000,129.081,0,,,,,0,0,,,,,127.545,0,3.18336,
1403719843000,129.096,0,,,,,0,0,,,,,127.546,0,3.18467,
1403719844000,129.094,0,,,,,0,0,,,,,127.546,0,3.18598,
1403719845000,129.111,0,,,,,0,0,,,,,127.547,0,3.18728,
1403719846000,129.176,0,,,,,0,0,,,,,127.548,0,3.18859,
1403719847000,129.228,0,,,,,0,0,,,,,127.548,0,3.1899,
1403719848000,129.312,0,,,,,0,0,,,,,127.549,0,3.1912,
1403719849000,129.38,0,,,,,0,0,,,,,127.55,0,3.19251,
1403719850000,129.422,0,,,,,0,0,,,,,127.55,0,3.19382,
1403719851000,129.43,0,,,,,0,0,,,,,127.551,0,3.19512,
1403719852000,129.406,0,,,,,0,0,,,,,127.551,0,3.19643,
1403719853000,129.328,0,,,,,0,0,,,,,127.552,0,3.19774,
1403719854000,129.318,0,,,,,0,0,,,,,127.553,0,3.19904,
1403719855000,129.364,0,,,,,0,0,,,,,127.553,0,3.20035,
1403719856000,129.409,0,,,,,0,0,,,,,127.554,0,3.20166,
1403719857000,129.469,0,,,,,0,0,,,,,127.554,0,3.20296,
1403719858000,129.417,0,,,,,0,0,,,,,127.555,0,3.20427,
1403719859000,129.396,0,,,,,0,0,,,,,127.556,0,3.20557,
1403719860000,129.396,0,,,,,0,0,,,,,127.556,0,3.20688,
1403719861000,129.376,0,,,,,0,0,,,,,127.557,0,3.20819,
1403719862000,129.369,0,,,,,0,0,,,,,127.558,0,3.20949,
1403719863000,129.352,0,,,,,0,0,,,,,127.558,0,3.2108,
1403719864000,129.324,0,,,,,0,0,,,,,127.559,0,3.21211,
1403719865000,129.282,0,,,,,0,0,,,,,127.559,0,3.21341,
1403719866000,129.241,0,,,,,0,0,,,,,127.56,0,3.21472,
1403719867000,129.234,0,,,,,0,0,,,,,127.561,0,3.21603,
1403719868000,129.24,0,,,,,0,0,,,,,127.561,0,3.21733,
1403719869000,129.228,0,,,,,0,0,,,,,127.562,0,3.21864,
1403719870000,129.219,0,,,,,0,0,,,,,127.563,0,3.21995,
1403719871000,129.218,0,,,,,0,0,,,,,127.563,0,3.22125,
1403719872000,129.2,0,,,,,0,0,,,,,127.564,0,3.22256,
1403719873000,129.21,0,,,,,0,0,,,,,127.564,0,3.22387,
1403719874000,129.218,0,,,,,0,0,,,,,127.565,0,3.22517,
1403719875000,129.218,0,,,,,0,0,,,,,127.566,0,3.22648,
1403719876000,129.216,0,,,,,0,0,,,,,127.566,0,3.22779,
1403719877000,129.193,0,,,,,0,0,,,,,127.567,0,3.22909,
1403719878000,129.166,0,,,,,0,0,,,,,127.567,0,3.2304,
1403719879000,129.188,0,,,,,0,0,,,,,127.568,0,3.23171,
1403719880000,129.159,0,,,,,0,0,,,,,127.569,0,3.23301,
1403719881000,129.135,0,,,,,0,0,,,,,127.569,0,3.23432,
1403719882000,129.129,0,,,,,0,0,,,,,127.57,0,3.23563,
1403719883000,129.122,0,,,,,0,0,,,,,127.571,0,3.23693,
1403719884000,129.109,0,,,,,0,0,,,,,127.571,0,3.23824,
1403719885000,129.1,0,,,,,0,0,,,,,127.572,0,3.23955,
1403719886000,129.088,0,,,,,0,0,,,,,127.572,0,3.24085,
1403719887000,129.076,0,,,,,0,0,,,,,127.573,0,3.24216,
1403719888000,129.07,0,,,,,0,0,,,,,127.574,0,3.24347,
1403719889000,129.043,0,,,,,0,0,,,,,127.574,0,3.24477,
1403719890000,129.042,0,,,,,0,0,,,,,127.575,0,3.24608,
1403719891000,129.038,0,,,,,0,0,,,,,127.576,0,3.24739,
1403719892000,129.047,0,,,,,0,0,,,,,127.576,0,3.24869,
1403719893000,129.037,0,,,,,0,0,,,,,127.577,0,3.25,
1403719894000,129.035,0,,,,,0,0,,,,,127.577,0,3.25131,
1403719895000,129.036,0,,,,,0,0,,,,,127.578,0,3.25261,
1403719896000,129.027,0,,,,,0,0,,,,,127.579,0,3.25392,
1403719897000,129.023,0,,,,,0,0,,,,,127.579,0,3.25523,
1403719898000,129.016,0,,,,,0,0,,,,,127.58,0,3.25653,
1403719899000,129.026,0,,,,,0,0,,,,,127.58,0,3.25784,
1403719900000,129.033,0,,,,,0,0,,,,,127.581,0,3.25915,
1403719901000,129.051,0,,,,,0,0,,,,,127.582,0,3.26045,
1403719902000,129.014,0,,,,,0,0,,,,,127.582,0,3.26176,
1403719903000,129.009,0,,,,,0,0,,,,,127.583,0,3.26307,
1403719904000,128.997,0,,,,,0,0,,,,,127.584,0,3.26437,
1403719905000,128.99,0,,,,,0,0,,,,,127.584,0,3.26568,
1403719906000,128.987,0,,,,,0,0,,,,,127.585,0,3.26699,
1403719907000,128.999,0,,,,,0,0,,,,,127.585,0,3.26829,
1403719908000,129.025,0,,,,,0,0,,,,,127.586,0,3.2696,
1403719909000,129.04,0,,,,,0,0,,,,,127.587,0,3.27091,
1403719910000,129.033,0,,,,,0,0,,,,,127.587,0,3.27221,
1403719911000,129.041,0,,,,,0,0,,,,,127.588,0,3.27352,
1403719912000,129.028,0,,,,,0,0,,,,,127.589,0,3.27483,
1403719913000,129.041,0,,,,,0,0,,,,,127.589,0,3.27613,
1403719914000,129.035,0,,,,,0,0,,,,,127.59,0,3.27744,
1403719915000,129.055,0,,,,,0,0,,,,,127.59,0,3.27875,
1403719916000,129.05,0,,,,,0,0,,,,,127.591,0,3.28005,
1403719917000,129.061,0,,,,,0,0,,,,,127.592,0,3.28136,
1403719918000,129.083,0,,,,,0,0,,,,,127.592,0,3.28267,
1403719919000,129.073,0,,,,,0,0,,,,,127.593,0,3.28397,
1403719920000,129.062,0,,,,,0,0,,,,,127.593,0,3.28528,
1403719921000,129.045,0,,,,,0,0,,,,,127.594,0,3.28659,
1403719922000,129.04,0,,,,,0,0,,,,,127.595,0,3.28789,
1403719923000,129.038,0,,,,,0,0,,,,,127.595,0,3.2892,
1403719924000,129.043,0,,,,,0,0,,,,,127.596,0,3.29051,
1403719925000,129.049,0,,,,,0,0,,,,,127.597,0,3.29181,
1403719926000,129.057,0,,,,,0,0,,,,,127.597,0,3.29312,
1403719927000,129.044,0,,,,,0,0,,,,,127.598,0,3.29443,
1403719928000,129.039,0,,,,,0,0,,,,,127.598,0,3.29573,
1403719929000,129.05,0,,,,,0,0,,,,,127.599,0,3.29704,
1403719930000,129.072,0,,,,,0,0,,,,,127.6,0,3.29834,
1403719931000,129.055,0,,,,,0,0,,,,,127.6,0,3.29965,
1403719932000,129.063,0,,,,,0,0,,,,,127.601,0,3.30096,
1403719933000,129.055,0,,,,,0,0,,,,,127.602,0,3.30226,
1403719934000,129.038,0,,,,,0,0,,,,,127.602,0,3.30357,
1403719935000,129.039,0,,,,,0,0,,,,,127.603,0,3.30488,
1403719936000,129.05,0,,,,,0,0,,,,,127.603,0,3.30618,
1403719937000,129.067,0,,,,,0,0,,,,,127.604,0,3.30749,
1403719938000,129.056,0,,,,,0,0,,,,,127.605,0,3.3088,
1403719939000,129.067,0,,,,,0,0,,,,,127.605,0,3.3101,
1403719940000,129.053,0,,,,,0,0,,,,,127.606,0,3.31141,
1403719941000,129.054,0,,,,,0,0,,,,,127.606,0,3.31272,
1403719942000,129.04,0,,,,,0,0,,,,,127.607,0,3.31402,
1403719943000,129.036,0,,,,,0,0,,,,,127.608,0,3.31533,
1403719944000,129.059,0,,,,,0,0,,,,,127.608,0,3.31664,
